,Unnamed: 0,Unnamed: 0.1,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text,sentiment,annotator,annotation_id,created_at,updated_at,lead_time
418,136,24,137,25442307.0,1.0,0.0,0.0,0.0,,,Here's another #WolfOfWallStreet taster: http://t.co/sRt3qN7tOr @LeoDiCaprio @JonahHill #ChristmasDay #Excited #Mornings9,Positive,1,137,2022-11-08T14:03:42.556241Z,2022-11-08T14:03:42.556241Z,4.993
419,406,14,407,786290209.0,4.0,0.0,0.0,0.0,,,It's been a good relaxing movie night! #wolfofwallstreet #badgrandpa,Positive,1,407,2022-11-08T17:47:28.396253Z,2022-11-08T17:47:28.396253Z,1.795
420,45,17,46,305900389.0,0.0,0.0,0.0,0.0,,,I really can't wait to see #WolfOfWallStreet ..Leo be playing some bomb roles,Positive,1,46,2022-11-08T13:32:18.663458Z,2022-11-08T13:32:18.663458Z,3.554
421,79,23,80,64614463.0,0.0,0.0,0.0,2.0,3.7237384722527846e+17,retweeted,RT @turneyduff: Looking forward to seeing #wolfofwallstreet @LeoDiCaprio @JonahHill and I hope @wolfofwallst sells a lot more #books.,Positive,1,80,2022-11-08T13:37:22.609634Z,2022-11-08T13:37:22.609634Z,8.521
422,226,2,227,140534258.0,0.0,0.0,0.0,0.0,4.3950042351140864e+17,replied_to,@jauntingjourno I hear you. Just warning you it does feel like three long hours of lots of highs and lows #wolfofwallstreet #Oscars2014,Neutral,1,227,2022-11-08T17:22:19.851261Z,2022-11-08T17:22:19.851261Z,5.317
423,119,7,120,28065419.0,0.0,0.0,0.0,0.0,,,Wolf of Wall Street is 2hr and 45 mins ..... #Scorsese gotta be kidding me. #movie #wolfofwallstreet #whateverhappenedto120mins,Negative,1,120,2022-11-08T13:52:16.254657Z,2022-11-08T13:52:16.254657Z,5.378
424,12,12,13,36025136.0,0.0,0.0,0.0,0.0,,,"a million reasons to see #wolfofwallstreet, contained in one animated gif: http://t.co/x1hiJ9uRgf",Positive,1,9,2022-11-08T13:25:40.349692Z,2022-11-08T13:25:40.349692Z,7.924
425,476,0,477,380629461.0,0.0,0.0,0.0,1.0,5.389731667740221e+17,retweeted,"RT @MomCoApp: ""Sell me this pen."" I'll give u a hint; it's got nothing to do with the pen. #wolfofwallstreet #marketing #tech #entrepreneur…",Neutral,1,477,2022-11-08T17:52:31.561561Z,2022-11-08T17:52:31.561561Z,2.689
426,107,23,108,1043697776.0,0.0,0.0,0.0,0.0,,,It baffles me how @LeoDiCaprio  hasn't won a fucking oscar yet #unbelievable #wolfofwallstreet #gamechanger,Positive,1,108,2022-11-08T13:46:08.214649Z,2022-11-08T13:46:08.214649Z,5.538
427,358,22,359,967798609.0,0.0,0.0,0.0,0.0,,,@wolfofwallst love #WolfofWallStreet need a shot of ammunition for your life? This film is for you! It's a grab life by the balls sorta film,Positive,1,359,2022-11-08T17:42:32.230226Z,2022-11-08T17:42:32.230226Z,3.59
428,311,3,312,2461117011.0,0.0,0.0,0.0,0.0,,,Giggling at #WolfOfWallStreet thought was gonna be shit but quite good and wee Donna from #neighbours is brilliant @LeoDiCaprio xx,Positive,1,312,2022-11-08T17:37:29.095484Z,2022-11-08T17:37:29.095484Z,2.717
429,183,15,184,432152735.0,0.0,0.0,0.0,0.0,,,"@boxofficemojo Loved Watching #wolfofwallstreet @LeoDiCaprio  Did an awesome job, I am giving this movie A++++++++++++++++++ Great Movie.",Positive,1,184,2022-11-08T17:18:48.463193Z,2022-11-08T17:18:48.463193Z,2.295
430,267,15,268,17645228.0,0.0,0.0,0.0,1.0,4.507716081692344e+17,retweeted,"RT @youhateevery: At YHE, ""instant replay"" still means ""so good you listen to it twice in a row."" New ep: http://t.co/qiv2t4dQ17 #DrugWar #…",Neutral,1,268,2022-11-08T17:26:38.102646Z,2022-11-08T17:26:38.102646Z,4.906
431,457,9,458,116424319.0,3.0,0.0,1.0,1.0,,,Bermuda grass! Oh my god you had to deal with the golf course people too! #wolfofwallstreet,Neutral,1,458,2022-11-08T17:51:32.297510Z,2022-11-08T17:51:32.297510Z,0.574
432,507,3,508,306406624.0,0.0,0.0,0.0,0.0,,,#WolfOfWallStreet .... Awesome....,Positive,1,508,2022-11-08T17:54:42.865726Z,2022-11-08T17:54:42.865726Z,1.424
433,413,21,414,35881371.0,0.0,0.0,0.0,0.0,,,@LeoDiCaprio is reminding me of @ElliottcMorgan for some reason right now #wolfofwallstreet,Neutral,1,414,2022-11-08T17:48:02.198090Z,2022-11-08T17:48:02.198090Z,2.982
434,157,17,158,12757912.0,0.0,0.0,0.0,2.0,4.067808188795699e+17,retweeted,"RT @MikeObrienFilm: Despite the cuts, 'The Wolf of Wall Street' is Scorsese's longest film to date. It runs 2 hours and 59 minutes. #WolfOf…",Neutral,1,158,2022-11-08T17:08:11.895744Z,2022-11-08T17:08:11.895744Z,72.403
435,131,19,132,108293423.0,0.0,0.0,0.0,0.0,,,#LeonardoDiCaprio in the #WolfofWallStreet - Trailer #2 &gt;&gt; http://t.co/1oRAGKB8nA http://t.co/az9rEJeUM4,Neutral,1,132,2022-11-08T14:01:41.347075Z,2022-11-08T14:01:41.347075Z,3.694
436,383,19,384,544407576.0,0.0,0.0,0.0,0.0,,,"#WolfOFWallStreet, #CaptainAmericaTheWinterSoldier, #TheRaid2 #RiseOfThePlanetOfTheApes #GuardiansOfTheGalaxy. best films this year so far",Positive,1,384,2022-11-08T17:44:40.292670Z,2022-11-08T17:44:40.294742Z,3.026
437,254,2,255,368789421.0,1.0,0.0,0.0,0.0,,,It's Leo time! #WolfofWallStreet,Neutral,1,255,2022-11-08T17:25:29.256792Z,2022-11-08T17:25:29.256861Z,0.876
438,122,10,123,240009813.0,0.0,0.0,0.0,6.0,3.955151500666552e+17,retweeted,RT @mattjpsmith: Big film! Excited to see this #WolfOfWallStreet http://t.co/Ac9TZNggqU,Positive,1,123,2022-11-08T13:54:30.959705Z,2022-11-08T13:54:30.959705Z,2.376
439,209,13,210,338534095.0,1.0,0.0,0.0,0.0,,,"""I've been rich and I've been poor and I choose rich EVERY FUCKING TIME"" #wolfofwallstreet",Neutral,1,210,2022-11-08T17:20:49.121138Z,2022-11-08T17:20:49.121138Z,2.121
440,527,23,528,137338454.0,0.0,0.0,0.0,0.0,,,Started 2014 with #WolfOfWallStreet  and end with #Ugly. Watched Master and his follower movies at year start And end consecutively.,Neutral,1,528,2022-11-08T17:56:09.935393Z,2022-11-08T17:56:09.935393Z,4.372
441,105,21,106,166865106.0,2.0,0.0,1.0,0.0,,,Can't put this down. #wolfofwallstreet http://t.co/CtmOPxuSgk,Positive,1,106,2022-11-08T13:45:50.398399Z,2022-11-08T13:45:50.398399Z,10.649
442,52,24,53,598067577.0,0.0,0.0,0.0,0.0,,,I bet Counting Stars by OneRepublic is in #WolfOfWallStreet,Neutral,1,53,2022-11-08T13:33:31.491025Z,2022-11-08T13:33:31.491025Z,7.014
443,520,16,521,2905919992.0,0.0,0.0,0.0,2.0,5.503649751525294e+17,retweeted,RT @e_barr11: illest alive #rolemodel #savage #WolfOfWallStreet http://t.co/K25bbNASI5,Neutral,1,521,2022-11-08T17:55:48.632805Z,2022-11-08T17:55:48.632805Z,10.456
444,179,11,180,1160931098.0,0.0,0.0,0.0,0.0,,,#WolfofWallStreet was great.,Positive,1,180,2022-11-08T17:13:15.158284Z,2022-11-08T17:13:15.158284Z,0.886
445,506,2,507,283740584.0,0.0,0.0,0.0,0.0,,,Happy new year to everyone. Bit early but I'm watching #WolfOfWallStreet now so laters potaterz,Neutral,1,507,2022-11-08T17:54:37.412575Z,2022-11-08T17:54:37.412575Z,2.638
446,505,1,506,24784977.0,0.0,0.0,0.0,0.0,,,Finally watched #WolfOfWallStreet,Neutral,1,506,2022-11-08T17:54:33.261644Z,2022-11-08T17:54:33.261644Z,1.834
447,69,13,70,901615285.0,0.0,0.0,0.0,0.0,,,"""I started and funded Steve Madden, You can ask Steve your damn self, I made that prick"" Jordan Belfort #WolfOfWallStreet #WallStreetGod 🙌",Neutral,1,70,2022-11-08T13:35:52.040655Z,2022-11-08T13:35:52.040655Z,5.221
448,18,18,19,1532181151.0,0.0,0.0,0.0,27.0,3.504036076796027e+17,retweeted,RT @younghollywood: Trailer for #WolfofWallStreet shows a side of @LeoDiCaprio we don't get to see too often! --&gt; http://t.co/6wH8zSRZrP Th…,Neutral,1,15,2022-11-08T13:26:31.404576Z,2022-11-08T13:26:31.404576Z,2.04
449,145,5,146,14094131.0,0.0,0.0,0.0,540.0,4.053759052098028e+17,retweeted,"RT @DarrenAronofsky: scorsese latest #WolfOfWallStreet hilarious, gutwrenching. @LeoDiCaprio fearless, brave, brilliant @JonahHill revelati…",Positive,1,146,2022-11-08T14:06:53.985504Z,2022-11-08T14:06:53.985504Z,3.278
450,439,19,440,865625318.0,0.0,0.0,0.0,0.0,,,I love leo so much #wolfofwallstreet,Positive,1,440,2022-11-08T17:50:24.023580Z,2022-11-08T17:50:24.023580Z,1.052
451,137,25,138,255314414.0,0.0,0.0,0.0,2.0,3.957173862773719e+17,retweeted,"RT @JonSchnepp: Wednesday @AMCMovieNews  with @johncampea and I talking about #WolfOfWallStreet, Spiderman 2, Patiend Z and more: http://t.…",Neutral,1,138,2022-11-08T14:03:48.240014Z,2022-11-08T14:03:48.240014Z,4.651
452,96,12,97,1166256877.0,0.0,0.0,0.0,2.0,3.836533634489549e+17,retweeted,"RT @MiBiz: The @GREconClub welcomes the #wolfofwallstreet, Jordan Belfort to GR, Oct. 7. Register to here him speak at http://t.co/HfIqF431…",Neutral,1,97,2022-11-08T13:42:26.571557Z,2022-11-08T13:42:26.571557Z,4.679
453,480,4,481,23620016.0,2.0,0.0,0.0,0.0,,,Editing over #WolfofWallStreet  | #RHPhotography x @Revel317 x @DJBuckRodgers,Neutral,1,481,2022-11-08T17:52:46.495689Z,2022-11-08T17:52:46.495689Z,2.083
454,116,4,117,516836191.0,0.0,0.0,0.0,1.0,,,@JordanBelfort #EPIC - cannot wait for this movie. Loved the book: http://t.co/g8Ca19rufG #wolfofwallstreet #jasonbelfort #money,Positive,1,117,2022-11-08T13:52:01.550999Z,2022-11-08T13:52:01.550999Z,2.276
455,387,23,388,36271656.0,0.0,0.0,0.0,0.0,,,Steeeeevvvveee Maaaaadddddeeen! #wolfofwallstreet,Neutral,1,388,2022-11-08T17:44:56.022788Z,2022-11-08T17:44:56.022788Z,0.897
456,153,13,154,109236829.0,0.0,0.0,0.0,540.0,4.053759052098028e+17,retweeted,"RT @DarrenAronofsky: scorsese latest #WolfOfWallStreet hilarious, gutwrenching. @LeoDiCaprio fearless, brave, brilliant @JonahHill revelati…",Positive,1,154,2022-11-08T17:00:52.495610Z,2022-11-08T17:00:52.495610Z,6.106
457,44,16,45,305900389.0,0.0,0.0,0.0,0.0,,,Then Yeezus apart of the soundtrack #WolfOfWallStreet,Neutral,1,45,2022-11-08T13:32:13.869786Z,2022-11-08T13:32:13.869786Z,4.12
458,479,3,480,448297580.0,0.0,0.0,0.0,0.0,,,"http://t.co/ms7ers3U3c

Brilliant.  

#wolfofwallstreet",Positive,1,480,2022-11-08T17:52:43.098214Z,2022-11-08T17:52:43.098214Z,0.509
459,204,8,205,20775197.0,0.0,0.0,1.0,0.0,4.293996516207493e+17,replied_to,@LeanneForshaw you were injured.... I'm certain he forgives you #wolfofwallstreet,Neutral,1,205,2022-11-08T17:20:35.167709Z,2022-11-08T17:20:35.167709Z,4.232
460,328,20,329,917863308.0,0.0,0.0,0.0,0.0,,,Just finished watching #wolfofwallstreet great film and some superb performances but Jordan belfort went OTT lol,Positive,1,329,2022-11-08T17:39:41.265401Z,2022-11-08T17:39:41.265401Z,0.821
461,39,11,40,405453040.0,0.0,0.0,0.0,1.0,3.604235989571461e+17,retweeted,"RT @jluith: On my 26th birthday I made $49M, which really pissed me off because it was 3 shy of a million/week #WolfOfWallStreet",Neutral,1,40,2022-11-08T13:31:35.559664Z,2022-11-08T13:31:35.559664Z,3.983
462,59,3,60,27126360.0,0.0,0.0,0.0,0.0,,,"Kyle Chandler on #TheSpectacularNow, #WolfOfWallStreet, and those #FridayNightLights rumors http://t.co/zkqfjB6zMo via @EW",Neutral,1,60,2022-11-08T13:34:47.671062Z,2022-11-08T13:34:47.671062Z,3.084
463,417,25,418,19304473.0,0.0,0.0,0.0,0.0,,,"Sweet lipstick, bro! #nyc #subway #ftrain #graffiti #poster #wolfofwallstreet #kidstoday #lipstick #dicaprio http://t.co/HEUfMUuHtr",Neutral,1,418,2022-11-08T17:48:12.322493Z,2022-11-08T17:48:12.322493Z,1.3
464,94,10,95,156214508.0,0.0,0.0,0.0,0.0,3.8387375559829504e+17,replied_to,"@KaraboMpahane No need to shout, I can hear you! :-) *rubs hands* #WolfofWallStreet",Neutral,1,95,2022-11-08T13:41:52.247543Z,2022-11-08T13:41:52.247543Z,4.543
465,331,23,332,181619498.0,0.0,0.0,0.0,0.0,,,"If anyone is going to fuck my cousin it's going to be me... But out of respect.

#WolfOfWallStreet #BestFuckingMovie",Positive,1,332,2022-11-08T17:39:49.709470Z,2022-11-08T17:39:52.127728Z,3.936
466,10,10,11,43924773.0,1.0,0.0,0.0,0.0,3.5081213558194586e+17,replied_to,"@Nnamdi_22 dude, I'm so pumped #ScorseseAndLeo #plusJonah #WolfOfWallstreet",Positive,1,1,2022-11-08T13:24:40.309022Z,2022-11-08T13:24:40.310073Z,8.056
467,24,24,25,397013355.0,1.0,0.0,0.0,0.0,,,"""Money is the greatest single problem-solver known to man, anyone who says different is full of shit"" -Jordan Belfort #wolfofwallstreet",Neutral,1,21,2022-11-08T13:28:45.849993Z,2022-11-08T13:28:45.849993Z,92.814
468,452,4,453,257517997.0,0.0,0.0,0.0,7.0,4.384993219152691e+17,retweeted,RT @firstpostin: Will the Academy finally give Leonardo DiCaprio his Oscar this year? http://t.co/pFOuxRLEV6 #WolfOfWallStreet,Positive,1,453,2022-11-08T17:51:12.980049Z,2022-11-08T17:51:12.980049Z,4.597
469,130,18,131,266295169.0,0.0,0.0,0.0,0.0,,,"the back of my cousins' head is in the new #WolfOfWallStreet trailer, so yeah... he's kind of a big deal",Neutral,1,131,2022-11-08T14:01:36.155581Z,2022-11-08T14:01:36.155581Z,134.022
470,32,4,33,469456253.0,0.0,0.0,0.0,0.0,3.625797295948513e+17,replied_to,@simone_mostaan your buzzin cos it will be closer to November #WolfofWallStreet,Neutral,1,33,2022-11-08T13:30:24.468975Z,2022-11-08T13:30:24.468975Z,7.969
471,428,8,429,237105651.0,1.0,0.0,0.0,0.0,,,The #WolfofWallStreet speaks out. Win 2 tickets to the event on our Instagram page at EventbriteLA! http://t.co/LP34oTrMtq #tickettuesday,Neutral,1,429,2022-11-08T17:48:53.652875Z,2022-11-08T17:48:53.652875Z,1.493
472,502,26,503,78522285.0,0.0,0.0,0.0,0.0,,,Wolf Of Wall Street had even more nudity then what made it in the movie but had to cut it. #WolfOfWallStreet,Neutral,1,503,2022-11-08T17:54:22.710254Z,2022-11-08T17:54:22.710254Z,3.663
473,360,24,361,89503697.0,0.0,0.0,0.0,0.0,,,Re watching The Wolf of Wall Street #favourite #wolfofwallstreet #jordanbelfort http://t.co/z7NL0XrMQT,Positive,1,361,2022-11-08T17:42:40.842658Z,2022-11-08T17:42:40.842658Z,2.856
474,429,9,430,365856068.0,0.0,0.0,0.0,1.0,5.169925015727104e+17,retweeted,RT @TheLeviLake: Some people are okay with being average. Those people are losers. #WolfOfWallStreet,Neutral,1,430,2022-11-08T17:48:57.089524Z,2022-11-08T17:48:57.089524Z,1.997
475,11,11,12,64855583.0,0.0,0.0,0.0,0.0,,,"http://t.co/G15OiX5vHM
Movie experience made... who the Hell needs the feature film when you get the #WolfOfWallStreet preview. @LeoDiCaprio",Positive,1,8,2022-11-08T13:25:30.611774Z,2022-11-08T13:25:30.611774Z,8.921
476,367,3,368,176877750.0,0.0,0.0,0.0,0.0,,,Meeting the Wolf of Wallstreet - LIVE! #WolfOfWallstreet #JordanBelford #RWS #Singapore http://t.co/PEyLxC5t3o,Neutral,1,368,2022-11-08T17:43:01.526490Z,2022-11-08T17:43:01.526490Z,0.777
477,509,5,510,28321577.0,0.0,0.0,0.0,0.0,,,I feel #WolfOfWallStreet will motivate me to some next levels!!,Neutral,1,510,2022-11-08T17:54:52.980903Z,2022-11-08T17:54:52.980903Z,0.8
478,126,14,127,22024824.0,0.0,0.0,0.0,1.0,3.959181915047977e+17,retweeted,RT @MyUniHub: The Big Bad Wolf is Coming! #WolfofWallStreet best trailer so far! http://t.co/wHkP9GQiXy,Positive,1,127,2022-11-08T13:54:47.579805Z,2022-11-08T13:54:47.579805Z,3.152
479,106,22,107,27350862.0,0.0,0.0,0.0,0.0,,,"Delayed release for #WolfOfWallStreet so Scorcese can cut the run time down from 3 hrs. Martin, we'd love to see a 3 hr version, come on!",Neutral,1,107,2022-11-08T13:46:00.271591Z,2022-11-08T13:46:00.271591Z,8.615
480,376,12,377,262885377.0,2.0,0.0,0.0,0.0,,,Who ever is sitting by me on this flight is in for a treat #WolfOfWallStreet,Neutral,1,377,2022-11-08T17:44:08.946568Z,2022-11-08T17:44:08.946568Z,2.424
481,228,4,229,346276934.0,0.0,0.0,0.0,1.0,4.395472880596746e+17,retweeted,RT @court_karpiej: So excited to see #wolfofwallstreet with @staszowski @SarahCimz and @daniellethorpie 😁,Positive,1,229,2022-11-08T17:22:32.518493Z,2022-11-08T17:22:32.518493Z,4.369
482,368,4,369,176877750.0,0.0,0.0,0.0,0.0,,,Meeting the Wolf of Wallstreet - LIVE! #WolfOfWallstreet #JordanBelford #RWS #Singapore http://t.co/t2UxOBmqkx,Neutral,1,369,2022-11-08T17:43:03.774818Z,2022-11-08T17:43:03.774818Z,0.836
483,306,26,307,39731428.0,0.0,0.0,1.0,2.0,,,Watching #WolfOfWallStreet #Leloupdewallstreet #Dicaprio #Jouissif #Argent #Money #Sex #Dollar #ThatsLife :),Neutral,1,307,2022-11-08T17:37:11.528508Z,2022-11-08T17:37:11.528508Z,3.517
484,395,3,396,271579079.0,0.0,0.0,0.0,0.0,,,.@MargotRobbie looking incredible in #WolfOfWallStreet 😍😍😍,Positive,1,396,2022-11-08T17:46:52.624159Z,2022-11-08T17:46:52.624159Z,1.316
485,314,6,315,33881234.0,0.0,0.0,0.0,0.0,,,She's so hot I would let her give me aids! #WolfOfWallStreet,Positive,1,315,2022-11-08T17:38:33.625862Z,2022-11-08T17:38:33.625862Z,46.307
486,62,6,63,19348713.0,0.0,0.0,0.0,0.0,,,"#KyleChandlerwinsatlife: He talks #TheSpectacularNow, #WolfofWallStreet, and those #FNL rumors http://t.co/0yDR3Qybpt via @EW",Neutral,1,63,2022-11-08T13:35:03.294558Z,2022-11-08T13:35:03.294558Z,3.207
487,243,19,244,91018208.0,0.0,0.0,0.0,0.0,,,"#wolfofwallstreet Brill film! I saw glimmers of legend Jack Nicholson in Leonardos performance, so good! Fab cast, fab film. #believethehype",Positive,1,244,2022-11-08T17:24:26.874484Z,2022-11-08T17:24:26.874484Z,2.241
488,109,25,110,54002337.0,0.0,0.0,0.0,1.0,,,"If The #WolfOfWallstreet film is push to 2014, holy shit. What's wrong with #Dicaprio movies, 1st #ShutterIsland and then #GreatGatsby",Neutral,1,110,2022-11-08T13:48:04.470928Z,2022-11-08T13:48:04.470928Z,3.897
489,471,23,472,2161263737.0,0.0,0.0,0.0,2.0,5.280824211749069e+17,retweeted,"RT @MySocialMouth: The only thing standing b/w you and your goal is the bullshit story you keep telling yourself 

#WolfofWallstreet http:/…",Neutral,1,472,2022-11-08T17:52:17.890072Z,2022-11-08T17:52:17.890072Z,3.64
490,143,3,144,74794254.0,1.0,0.0,0.0,0.0,,,#WolfofWallStreet commercial. Jonah Hill looks like a possible contender for a Oscar.,Positive,1,144,2022-11-08T14:04:14.951445Z,2022-11-08T14:04:14.951445Z,5.261
491,289,9,290,591369769.0,0.0,0.0,0.0,0.0,,,Margot Robbie! 😍 #wcw #WolfOfWallStreet #hot #bae http://t.co/IWjfXYYfi6,Positive,1,290,2022-11-08T17:28:39.138721Z,2022-11-08T17:28:39.138721Z,1.575
492,430,10,431,462508663.0,0.0,0.0,0.0,0.0,,,The highlight of my day has to be getting called a mini Jordan Belfort. #ByChance #WolfOfWallStreet,Neutral,1,431,2022-11-08T17:49:01.204657Z,2022-11-08T17:49:01.204657Z,2.811
493,356,20,357,1900610742.0,0.0,0.0,0.0,1.0,4.680323488489431e+17,retweeted,RT @hmvmanchester: Out on Monday: The Wolf Of Wall Street DVD £9.99 BLU-RAY / #HMV exclusive  £14.99 STEELBOOK £24.99 #WolfOfWallStreet htt…,Neutral,1,357,2022-11-08T17:42:11.406800Z,2022-11-08T17:42:11.406800Z,1.717
494,463,15,464,44143252.0,0.0,0.0,0.0,7.0,5.28258045202006e+17,retweeted,RT @theviewtv: Your hosts picked their favorite costumes from our studio audience! #WhoopiCushion #WolfOfWallStreet #EnchantedView http://t…,Neutral,1,464,2022-11-08T17:51:45.567937Z,2022-11-08T17:51:45.567937Z,0.528
495,382,18,383,1566270036.0,0.0,0.0,0.0,0.0,,,@dimitrivegas @likemike  love how you did that #WolfOfWallStreet move at #Tomorrowland ! #edm,Neutral,1,383,2022-11-08T17:44:34.178763Z,2022-11-08T17:44:34.178763Z,3.329
496,423,3,424,473884447.0,0.0,0.0,0.0,0.0,,,truly good writing and acting when you start to feel sorry for the villain and make excuses for all the shit they did #wolfofwallstreet,Positive,1,424,2022-11-08T17:48:34.831856Z,2022-11-08T17:48:34.831856Z,1.49
497,320,12,321,348471567.0,0.0,0.0,0.0,0.0,,,"20 minutes into ""wolf of wall street"".... funniest but most f'd more I've seen! #roflcopter #WolfOfWallStreet",Positive,1,321,2022-11-08T17:39:09.910769Z,2022-11-08T17:39:09.914279Z,3.494
498,499,23,500,202932616.0,2.0,0.0,0.0,0.0,,,when the Lemmon Quaaludes kicked in must be one of my fav movie scenes #wtfareyousaying #wolfofwallstreet😂😂😂,Positive,1,500,2022-11-08T17:54:11.250741Z,2022-11-08T17:54:11.250741Z,1.474
499,285,5,286,56519205.0,0.0,0.0,0.0,0.0,,,Lieing back watching The Wolf of Wall Street :) 👌 #wolfofwallstreet,Neutral,1,286,2022-11-08T17:28:13.432630Z,2022-11-08T17:28:13.432630Z,2.208
500,49,21,50,901615285.0,0.0,0.0,0.0,0.0,,,Jordan Belfort is an Icon. #WolfOfWallStreet,Positive,1,50,2022-11-08T13:33:08.661358Z,2022-11-08T13:33:08.661358Z,2.295
501,61,5,62,40314634.0,0.0,0.0,0.0,0.0,,,Playing 9 holes with a real #WolfOfWallStreet... ⛳🐾 #NoyacGolfClub #Noyac #Hamptons @ Noyac Golf Club http://t.co/iwauEGFnT9,Neutral,1,62,2022-11-08T13:34:58.571181Z,2022-11-08T13:34:58.571181Z,4.2
502,433,13,434,763053206.0,0.0,0.0,0.0,0.0,,,Jordan Belford #wolfofwallstreet or Carlton banks #FreshPrinceOfBelAir #decadeday#hocowk#day2 http://t.co/1cbDJ6FgpV,Neutral,1,434,2022-11-08T17:49:14.293739Z,2022-11-08T17:49:14.293739Z,1.117
503,1,1,2,273747908.0,0.0,0.0,0.0,1.0,,,"""The year I turned 26, I made 49 million dollars. Which really pissed me off, because it was 3 shy of a million a week."" #WolfOfWallStreet",Neutral,1,28,2022-11-08T13:29:43.691286Z,2022-11-08T13:29:43.691286Z,3.289
504,528,24,529,557983808.0,2.0,0.0,0.0,0.0,,,"""If any of you think I'm superficial or materialistic, go get a job at McDonald's, because that's where you belong!!"" #WolfOfWallStreet",Neutral,1,529,2022-11-08T17:56:15.878411Z,2022-11-08T17:56:15.878411Z,4.418
505,313,5,314,570927598.0,0.0,0.0,0.0,0.0,,,#WolfOfWallStreet longest film ever? Discuss... (I did enjoy it though-just it took 3 hours),Positive,1,314,2022-11-08T17:37:45.961800Z,2022-11-08T17:37:45.961800Z,5.35
506,518,14,519,2164737032.0,0.0,0.0,0.0,0.0,,,$OCFN making my premium members bank. #pennnystocks #daytrader #WolfOfWallStreet join us http://t.co/HH4ClEuyRG http://t.co/UIEvsjvSDg,Neutral,1,519,2022-11-08T17:55:30.132356Z,2022-11-08T17:55:30.132356Z,11.293
507,308,0,309,607777645.0,0.0,0.0,0.0,0.0,4.728855585285898e+17,replied_to,@ownlifer @ccorbettauthor supply and demand #WolfOfWallStreet,Neutral,1,309,2022-11-08T17:37:18.220872Z,2022-11-08T17:37:18.220872Z,2.85
508,224,0,225,107313699.0,4.0,0.0,0.0,1.0,,,Oscar talk w #WolfofWallStreet actor @pj_Byrne. Which movie do u think will win? #Oscar #Ellen #BeautyBib http://t.co/dreR9wsb4h,Neutral,1,225,2022-11-08T17:22:09.074110Z,2022-11-08T17:22:09.074110Z,3.298
509,198,2,199,313198885.0,0.0,0.0,1.0,0.0,,,I fuked here brains out for 11 seconds hahaha #wolfofwallstreet,Neutral,1,199,2022-11-08T17:19:54.985118Z,2022-11-08T17:19:54.985118Z,4.521
510,416,24,417,256830365.0,1.0,0.0,0.0,0.0,,,"""Former member of the middle class"" #wolfofwallstreet #LDW2014",Neutral,1,417,2022-11-08T17:48:09.542782Z,2022-11-08T17:48:09.542782Z,1.046
511,17,17,18,1551852085.0,0.0,0.0,0.0,27.0,3.504036076796027e+17,retweeted,RT @younghollywood: Trailer for #WolfofWallStreet shows a side of @LeoDiCaprio we don't get to see too often! --&gt; http://t.co/6wH8zSRZrP Th…,Neutral,1,14,2022-11-08T13:26:20.999702Z,2022-11-08T13:26:20.999702Z,2.958
512,182,14,183,1102932006.0,0.0,0.0,0.0,0.0,,,Happy New Year #NewYearsMEGAMIX #NYE #WallStreet #wolfofwallstreet #forex #trading #pips #NewYork #nyc http://t.co/5REQKmb8hZ,Neutral,1,183,2022-11-08T17:18:43.894257Z,2022-11-08T17:18:43.894257Z,3.099
513,232,8,233,74588400.0,0.0,0.0,0.0,0.0,,,"At some point, I thought it was never gonna end. #wolfofwallstreet",Negative,1,233,2022-11-08T17:22:48.980226Z,2022-11-08T17:22:48.980226Z,3.195
514,88,4,89,1572496760.0,1.0,0.0,1.0,0.0,3.843737712613171e+17,replied_to,"@palme_palme @jonnybernthal Woop! Can't wait too! #MobCity's set on Dec 4, #WolfOfWallStreet on Nov, #GrudgeMatch Dec 25 there's #Fury 2014.",Positive,1,89,2022-11-08T13:40:07.648996Z,2022-11-08T13:40:07.648996Z,24.572
515,215,19,216,298735976.0,0.0,0.0,0.0,0.0,,,Now I know why #wolfofwallstreet is an 18 :-|,Neutral,1,216,2022-11-08T17:21:29.053551Z,2022-11-08T17:21:29.053551Z,4.018
516,151,11,152,579397454.0,0.0,0.0,0.0,0.0,,,Best Google Image Search Ever: #WolfOfWallStreet gifs http://t.co/qvOrSjSeOP,Neutral,1,152,2022-11-08T16:59:32.270641Z,2022-11-08T16:59:32.270641Z,3.833
517,365,1,366,18618509.0,0.0,0.0,0.0,0.0,,,A Business of Your Own http://t.co/UDiCSzuCnj   http://t.co/NVCf5FxUR5  http://t.co/kCKE3PaNtO #Kesha #BradPaisley #USA #wolfofwallstreet,Neutral,1,366,2022-11-08T17:42:56.122090Z,2022-11-08T17:42:56.122090Z,1.937
518,347,11,348,2572846532.0,0.0,0.0,0.0,0.0,,,"At Seaport:
""Oh, I forgot, you're a new trader. You still have a soul.""
#fragmentsofnyc #overheard #wallstreet #newyork #WolfofWallStreet",Neutral,1,348,2022-11-08T17:41:35.432923Z,2022-11-08T17:41:35.432923Z,2.349
519,245,21,246,2308597599.0,0.0,0.0,0.0,0.0,,,"Went to see #wolfofwallstreet tonight-loved it!! Great story, great acting, great film....#amazing",Positive,1,246,2022-11-08T17:24:34.548746Z,2022-11-08T17:24:34.548746Z,1.422
